0	x	y
인천광역시 부평구 경원대로1262번길 21-7	126.71091255551245	37.48918631363341
인천광역시 부평구 신촌로 25-13	126.71012015679888	37.485904713806484
인천광역시 부평구 신촌로 65-12	126.71100255482338	37.489305466449366
인천광역시 부평구 경원대로1240번길 5-8	126.70916804354424	37.48767555196164
인천광역시 부평구 경원대로1270번길 9	126.71091980964077	37.489651249829734
인천광역시 부평구 신촌로 9-1	126.7090610593985	37.48493983683974
인천광역시 부평구 안남로63번길 20	126.71155305249283	37.48846707526397
인천광역시 부평구 신촌로 62-13	126.7117422497585	37.488665758108766
인천광역시 부평구 신촌로 51-10	126.71034665321655	37.48815417802219
인천광역시 부평구 신촌로 86-6	126.71283477516855	37.49037311970464
인천광역시 부평구 경원대로1262번길 5	126.71021141246537	37.489209824048224
인천광역시 부평구 경원대로1240번길 10	126.70911518155523	37.487311415803454
인천광역시 부평구 경원대로1256번길 14-5	126.71005694249168	37.48821833974192
인천광역시 부평구 경원대로1240번길 12-11	126.70923001063386	37.48685759191574
인천광역시 부평구 경원대로1240번길 26-5	126.70998012966827	37.48702882461426
인천광역시 부평구 경원대로 1252	126.70931466998394	37.48835346851429
인천광역시 부평구 경원대로1240번길 15-39	126.70958342805842	37.487860378774485
인천광역시 부평구 신촌로 19-1	126.7100948172409	37.485439732899664
인천광역시 부평구 경원대로1240번길 26-8	126.70983547154238	37.48701044932316
인천광역시 부평구 경원대로1240번길 15-23	126.70941206443732	37.48773021270132
인천광역시 부평구 경원대로1256번길 13-7	126.71013168577498	37.48877354214543
인천광역시 부평구 안남로63번길 12	126.71178724280652	37.48872713620897
인천광역시 부평구 경원대로1256번길 13-4	126.71020460827538	37.488629560265785
인천광역시 부평구 경원대로1232번길 8	126.70836721924671	37.4865851638159
인천광역시 부평구 부평공원로 13	126.71047888334652	37.48670568603818
인천광역시 부평구 경원대로1240번길 26-7	126.70993090900379	37.486891751004656
인천광역시 부평구 경원대로1256번길 5-5	126.70978293834911	37.488898826646185
인천광역시 부평구 신촌로 81-1	126.71238708631064	37.490350406560594
인천광역시 부평구 신촌로 57-12	126.71057951743678	37.4887566199621
인천광역시 부평구 신촌로 35-1	126.71017222911459	37.48647427685461
인천광역시 부평구 경원대로1256번길 3	126.7096705224912	37.48872916154269
인천광역시 부평구 경원대로1262번길 10-5	126.71029418824652	37.488856833179504
인천광역시 부평구 경원대로1256번길 13-1	126.71004650385984	37.488578716074954
인천광역시 부평구 신촌로 25-25	126.7102363405058	37.48626900492654
인천광역시 부평구 신촌로 57	126.71089756135059	37.48838258062825
인천광역시 부평구 안남로63번길 24	126.71135010749305	37.48831521077959
인천광역시 부평구 경원대로1240번길 16	126.7093959976155	37.487207590278764
인천광역시 부평구 안남로63번길 28	126.71121027459272	37.4882175605265
인천광역시 부평구 신촌로 35-5	126.71008607476827	37.486531729806956
인천광역시 부평구 경원대로1240번길 5-14	126.70933022139172	37.48784173598783
인천광역시 부평구 경원대로1262번길 3-2	126.71024745626642	37.489245952643024
인천광역시 부평구 마장로 66	126.70831566811025	37.48472175767653
인천광역시 부평구 마장로 76-1	126.70828976210208	37.48556863873453
인천광역시 부평구 마장로72번길 12	126.70868728002995	37.48569215626781
인천광역시 부평구 경원대로1256번길 14-12	126.70970393968844	37.48827513721091
인천광역시 부평구 마장로72번길 14-22	126.70915085511045	37.48510944693705
인천광역시 부평구 경원대로1262번길 21-4	126.71107579544136	37.489078592380444
인천광역시 부평구 경원대로1240번길 26-4	126.7098575555989	37.48714745633067
인천광역시 부평구 신촌로 71-14	126.711271722157	37.48987916357118
인천광역시 부평구 마장로72번길 56-4	126.71005842312489	37.48666501071337
인천광역시 부평구 경원대로 1294-1	126.7127292153385	37.49077290911962
인천광역시 부평구 안남로64번길 40-1	126.71202572107988	37.49022698964858
인천광역시 부평구 경원대로1262번길 3-3	126.71022887749338	37.489372047740325
인천광역시 부평구 신촌로 9	126.709079429366	37.4848678016429
인천광역시 부평구 마장로72번길 14-17	126.70912096666937	37.485819365537346
인천광역시 부평구 신촌로 86-5	126.71294789022629	37.49036258254042
인천광역시 부평구 경원대로1256번길 13-6	126.7103041664515	37.488615388352024
인천광역시 부평구 부평공원로 64	126.71341277612716	37.49061959648023
인천광역시 부평구 경원대로 1294-2	126.71255732861839	37.49077609505749
인천광역시 부평구 경원대로 1155	126.70108648182105	37.48295213465968
인천광역시 부평구 동수북로 36	126.71164923725377	37.48580033494846
인천광역시 부평구 백운로 64	126.7110726809766	37.48518984678475
인천광역시 부평구 백운로 38	126.70975573327327	37.48307105792016
인천광역시 부평구 창휘로 29	126.71016467794318	37.48374601403295
인천광역시 부평구 백운로 34-8	126.70977601191618	37.48250527613697
인천광역시 부평구 백운로52번길 3	126.71046077387406	37.48436663183928
인천광역시 부평구 동수북로48번길 33	126.71196330786852	37.48527851794751
인천광역시 부평구 백운로 36-6	126.70987880247232	37.48282268260907
인천광역시 부평구 백운로 28	126.70967306882808	37.482227513440925
인천광역시 부평구 백운로 26-1	126.70967341744883	37.48213741371573
인천광역시 부평구 백운로 36	126.70988287904	37.4829380213508
인천광역시 부평구 창휘로 29-9	126.71018894724929	37.48331719488927
인천광역시 부평구 동수북로 34-6	126.71156879906268	37.485547857112216
인천광역시 부평구 백운로 34-6	126.709721282146	37.48262407444744
인천광역시 부평구 동수북로 34-5	126.71170429870342	37.48559504010479
인천광역시 부평구 창휘로 14	126.71184442534893	37.48325997563828
인천광역시 부평구 백운로52번길 7-9	126.7108808464759	37.484504613371186
인천광역시 부평구 창휘로 29-11	126.71029381407884	37.48309760668662
인천광역시 부평구 백운로 34-1	126.70969809805239	37.48277178242675
인천광역시 부평구 창휘로 21-5	126.71103728580754	37.48315949912832
인천광역시 부평구 동수북로 30	126.71114396081468	37.48547113475107
인천광역시 부평구 동수북로 32	126.71130620766438	37.48561929618829
인천광역시 부평구 동수북로34번길 13-4	126.71131268567378	37.485111144990036
인천광역시 부평구 백운로 58-1	126.71090746822307	37.48463802732469
인천광역시 부평구 백운로 34-9	126.71003280393921	37.482761792272726
인천광역시 부평구 창휘로 29-19	126.71023520241715	37.48305061065933
인천광역시 부평구 백운로 36-7	126.71001429612721	37.48286986753658
인천광역시 부평구 동수북로34번길 21	126.71126845799316	37.484851547351866
인천광역시 부평구 동수북로34번길 19-5	126.71148981661068	37.484916960493806
인천광역시 부평구 창휘로 12	126.71199427713657	37.48310176401016
인천광역시 부평구 백운로60번길 20	126.71189902497807	37.484352127596374
인천광역시 부평구 동수북로 34-1	126.7115861415343	37.48574251660006
인천광역시 부평구 창휘로25번길 24	126.71008292728646	37.48266460665504
인천광역시 부평구 동수북로48번길 37	126.71192360046432	37.485018931577905
인천광역시 부평구 백운로 34	126.70975267461462	37.48269262800667
인천광역시 부평구 동수북로34번길 13-8	126.71153905271248	37.48505042951845
인천광역시 부평구 백운로 20-3	126.70977480715926	37.48164751562102
인천광역시 부평구 백운로 32-1	126.70966275488591	37.48255545420278
인천광역시 부평구 동수북로34번길 8	126.7112392416553	37.485392079190916
인천광역시 부평구 동수북로34번길 19-1	126.71125889957464	37.484984872796836
인천광역시 부평구 백운로 36-1	126.70981518095589	37.48290181487113
인천광역시 부평구 동수북로34번길 13-5	126.71151108547578	37.48526660252929
인천광역시 부평구 백운로 42	126.70998509948264	37.48340319123569
인천광역시 부평구 백운로 34-7	126.70995138523605	37.4827651964485
인천광역시 부평구 동수북로34번길 20	126.7110962656034	37.48493762294345
인천광역시 부평구 백운로 32-2	126.70965336128677	37.48264553169453
인천광역시 부평구 백운로 38-1	126.70984135426615	37.48315055672283
인천광역시 부평구 동수북로 34-8	126.7116370544662	37.48543990308045
인천광역시 부평구 백운로 38-2	126.70999531464837	37.48310047840729
인천광역시 부평구 백운로 42-1	126.71005693067096	37.483540320388926
인천광역시 부평구 동수북로34번길 18	126.71115490702375	37.48497741056143
인천광역시 부평구 동수북로34번길 6	126.71133825454868	37.485518461892894
인천광역시 부평구 동수북로48번길 25	126.71214749161943	37.48560332876593
인천광역시 부평구 창휘로10번길 9-2	126.71175751448976	37.483515649252496
인천광역시 부평구 창휘로 12-1	126.71193964728599	37.48319533542529
인천광역시 부평구 동수북로48번길 29	126.71202619599113	37.48539039591578
인천광역시 부평구 동수북로 34-12	126.71156965809692	37.48532440987964
인천광역시 부평구 창휘로 19-4	126.71107905559775	37.48323215350767
인천광역시 부평구 창휘로 29-18	126.7100588943651	37.483032158016655
인천광역시 부평구 동수북로34번길 24	126.71104682216058	37.484858213552705
인천광역시 부평구 동수북로34번길 7	126.71150617480306	37.48536750314091
인천광역시 부평구 백운로 40-2	126.70989488585526	37.483341701376126
인천광역시 부평구 백운로 18-1	126.70984332634225	37.481471086750204
인천광역시 부평구 백운로 34-2	126.70971590914178	37.482843906646046
인천광역시 부평구 백운로 22-15	126.70979013690567	37.4823611499073
인천광역시 부평구 백운로 32	126.70963129282117	37.48250492056268
인천광역시 부평구 동수북로34번길 13-7	126.71151605156561	37.485151285964605
인천광역시 부평구 백운로 36-9	126.71021320234262	37.48289197969703
인천광역시 부평구 창휘로 21-3	126.71107905559775	37.48323215350767
인천광역시 부평구 창휘로10번길 27	126.711773237175	37.484131975447575
인천광역시 부평구 동수북로34번길 12	126.71108584640228	37.4852943956039
인천광역시 부평구 백운로 60	126.71082579748615	37.48470630387514
인천광역시 부평구 백운로52번길 1	126.71036623089721	37.48425467542852
인천광역시 부평구 백운로 36-5	126.70993739980001	37.482873282801975
인천광역시 부평구 창휘로 19-6	126.71103728580754	37.48315949912832
인천광역시 부평구 백운로 44	126.71008382913791	37.48360165477734
인천광역시 부평구 창휘로25번길 20	126.71013211766075	37.48280888826661
인천광역시 부평구 백운로 40	126.70986821061098	37.48322270312837
인천광역시 부평구 백운로 22-11	126.70976355974962	37.48221692369521
인천광역시 부평구 백운로 22	126.70962923896936	37.48186700339666
인천광역시 부평구 동수북로48번길 21	126.71220587144516	37.48571159162802
인천광역시 부평구 동수북로 34-7	126.71175879215053	37.485537508721336
인천광역시 부평구 백운로52번길 2	126.71030316529416	37.48418964841341
인천광역시 부평구 백운로 54	126.71054218039052	37.48436683130853
인천광역시 부평구 창휘로 21-9		
인천광역시 부평구 백운로 18	126.70990684907352	37.481417182375516
인천광역시 부평구 동수북로34번길 13-6	126.7114078133854	37.4850717331522
인천광역시 부평구 백운로12번길 13-3	126.71017259916647	37.48169534438472
인천광역시 부평구 백운로 26	126.70968276912336	37.48205814818152
인천광역시 부평구 동수북로50번길 30	126.71239623789273	37.485603934545
인천광역시 부평구 동수북로34번길 18-1	126.7110233484459	37.48508160548568
인천광역시 부평구 백운로 40-1	126.70997684848795	37.483197741693054
인천광역시 부평구 백운로 30	126.70966345215892	37.4823752547612
인천광역시 부평구 동수북로48번길 27	126.71208457547776	37.48549865884027
인천광역시 부평구 백운로 30-1	126.70972644597856	37.48245830207335
인천광역시 부평구 창휘로 21-11	126.71094106030677	37.48296223910231
인천광역시 부평구 백운로 22-6	126.70984591161178	37.481972052375184
인천광역시 부평구 동수북로34번길 20-1	126.71097860809529	37.48495535528962
인천광역시 부평구 동수북로 34	126.7114733797677	37.48566295281133
인천광역시 부평구 백운로 24	126.70963789333705	37.48196793732152
인천광역시 부평구 동수북로34번길 11	126.711406842972	37.48532401229235
인천광역시 부평구 경인로811번길 28	126.71046769980097	37.48257184557949
인천광역시 부평구 백운로 22-4	126.7098100387338	37.48189267575822
인천광역시 부평구 동수북로34번길 13-3	126.7113620047766	37.48522299015726
인천광역시 부평구 백운로 56	126.71069555914566	37.4844681195938
인천광역시 부평구 동수북로50번길 52-2	126.71186128028683	37.48475929003848
인천광역시 부평구 백운로 16	126.71011432283139	37.48156185254298
인천광역시 부평구 동수북로 34-16	126.71168728834922	37.485313884923286
인천광역시 부평구 백운로 34-16	126.7099973065876	37.482585108022136
인천광역시 부평구 백운로 28-1	126.70974513533834	37.48230337499211
인천광역시 부평구 동수북로34번길 16	126.71119042207192	37.485150490421034
인천광역시 부평구 백운로 34-5	126.70985219711511	37.482685664404336
인천광역시 부평구 창휘로1번길 27	126.71058513126549	37.482611777544676
인천광역시 부평구 경인로811번길 36	126.70994320405259	37.482541726937626
인천광역시 부평구 백운로 58	126.71078571921127	37.48454402479037
인천광역시 부평구 백운로 46	126.71009703469653	37.48369539176323
인천광역시 부평구 동수북로34번길 5	126.71146924519307	37.48556203011698
인천광역시 부평구 백운로 22-17	126.70981709048993	37.48240806841037
인천광역시 부평구 마장로25번길 39	126.70876445249678	37.47979256110897
인천광역시 부평구 마장로 5-6	126.70987797140354	37.47952860271916
인천광역시 부평구 마장로25번길 24-4	126.70884987295166	37.47992251651601
인천광역시 부평구 마장로25번길 20-2	126.70907475916222	37.48024022461488
인천광역시 부평구 경인로 773	126.7103645691901	37.47882701162834
인천광역시 부평구 마장로25번길 13	126.70945850179601	37.480410558015
인천광역시 부평구 경인로 773-4	126.71027852120785	37.47885923689421
인천광역시 부평구 경인로 745	126.70944301844965	37.47623345425895
인천광역시 부평구 경인로769번길 6	126.7100490699778	37.47855233188479
인천광역시 부평구 마장로25번길 24-2	126.7089173022674	37.48002719936581
인천광역시 부평구 마장로25번길 10	126.70918707727375	37.48043151440979
인천광역시 부평구 마장로1번길 6	126.70997384493086	37.47929457646896
인천광역시 부평구 마장로25번길 37	126.70872879162572	37.47965912429005
인천광역시 부평구 마장로25번길 36	126.7089096836199	37.479659570083356
인천광역시 부평구 마장로25번길 34	126.70901807906799	37.4796958773297
인천광역시 부평구 경인로 지하765	126.71026466223172	37.47776357910248
인천광역시 부평구 마장로1번길 11	126.70972137804581	37.479092131079135
인천광역시 부평구 마장로25번길 32	126.70913127631817	37.479660115802744
인천광역시 부평구 경인로 765	126.71001983751147	37.47792515967197
인천광역시 부평구 마장로25번길 20-3	126.70901185176541	37.48013555299468
인천광역시 부평구 마장로25번길 34-1	126.70900869905152	37.479782350821836
인천광역시 부평구 마장로25번길 34-3	126.70900848941815	37.47983641067554
인천광역시 부평구 마장로25번길 34-5	126.70901281607348	37.479886877676094
인천광역시 부평구 마장로25번길 34-7	126.70901711478399	37.47994455265645
인천광역시 부평구 마장로25번길 30	126.70913546335254	37.47974662270398
인천광역시 부평구 마장로25번길 28	126.70914421461353	37.47982232876556
인천광역시 부평구 마장로25번길 26-1	126.70914847151506	37.47989081571289
인천광역시 부평구 마장로25번길 24	126.70914819213695	37.479962895517275
인천광역시 부평구 마장로1번길 8		
인천광역시 부평구 경인로759번길 21-1	126.70862887634352	37.47743879829033
인천광역시 부평구 마장로25번길 20	126.70920608843888	37.480193695592085
인천광역시 부평구 마장로25번길 26	126.70914833182611	37.47992685561519
인천광역시 부평구 마장로25번길 26-2	126.7091440749229	37.47985836866826
인천광역시 부평구 마장로25번길 28-1	126.70913984596552	37.4797826737398
인천광역시 부평구 마장로25번길 30-1	126.70913563098556	37.47970337481992
인천광역시 부평구 경인로 773-6	126.71018324770083	37.47893829179761
인천광역시 부평구 경인로769번길 10-1	126.70974120960241	37.47864167663629
인천광역시 부평구 마장로31번길 3-11	126.70895801050317	37.481191399455454
인천광역시 부평구 마장로31번길 3-27	126.70879157713692	37.480960331838666
인천광역시 부평구 마장로31번길 3-40	126.70768164143989	37.48029805458589
인천광역시 부평구 마장로31번길 31-3	126.70769917104724	37.48160275459115
인천광역시 부평구 마장로31번길 3-65	126.70830108967564	37.48032841770849
인천광역시 부평구 마장로31번길 48-4	126.70690124081342	37.482108945141036
인천광역시 부평구 마장로31번길 3-36	126.70783939005224	37.48043539768074
인천광역시 부평구 마장로31번길 31-7	126.70762750047876	37.48142598010864
인천광역시 부평구 마장로31번길 3-24	126.70836291770505	37.48071059689735
인천광역시 부평구 마장로31번길 31-1	126.70771703609729	37.481660463162015
인천광역시 부평구 마장로55번길 45-2	126.70662542793337	37.48209384451602
인천광역시 부평구 마장로31번길 27	126.7077889176247	37.48178317775556
인천광역시 부평구 마장로31번길 3-20	126.70848885782164	37.48088750486552
인천광역시 부평구 마장로31번길 31-5	126.70769047720812	37.48151263249556
인천광역시 부평구 마장로31번길 3-29	126.70866986471204	37.48085911912264
인천광역시 부평구 마장로31번길 23-17	126.70815578093743	37.481643527593306
인천광역시 부평구 마장로31번길 35	126.70710430819543	37.481064281924894
인천광역시 부평구 마장로 39-6	126.70841528023449	37.48236497294715
인천광역시 부평구 마장로31번길 23-8	126.70801184888748	37.481441346664894
인천광역시 부평구 마장로31번길 3-79	126.70797984926668	37.48036726845453
인천광역시 부평구 마장로55번길 45-1	126.70678782756147	37.482198764317836
인천광역시 부평구 마장로31번길 3-15	126.70883149539942	37.48116225555538
인천광역시 부평구 마장로31번길 23-11	126.7083684466989	37.48161522051484
인천광역시 부평구 마장로31번길 3-81	126.70802081678852	37.48029889323918
인천광역시 부평구 마장로31번길 23-19	126.70818784433237	37.48153909010624
인천광역시 부평구 마장로31번길 23-1	126.70815536041304	37.48175164725785
인천광역시 부평구 마장로31번길 16	126.70837127425152	37.48205131432271
인천광역시 부평구 마장로31번길 31-12	126.70748789597306	37.48127426557755
인천광역시 부평구 마장로31번길 3-22	126.70848917984542	37.48080461310826
인천광역시 부평구 마장로31번길 23-7	126.70830028819444	37.481697944801155
인천광역시 부평구 마장로31번길 3-28	126.7081916985968	37.48054799306826
인천광역시 부평구 마장로31번길 23-4	126.70796540450984	37.481754781921566
인천광역시 부평구 마장로31번길 3-12	126.70871790401085	37.48129892847555
인천광역시 부평구 마장로31번길 3-45	126.70855380880577	37.4804659942779
인천광역시 부평구 마장로31번길 3-61	126.70829239525078	37.4802382956353
인천광역시 부평구 마장로31번길 23-10	126.70777255432445	37.481339842395265
인천광역시 부평구 마장로31번길 3-32	126.70806076067797	37.48049360924967
인천광역시 부평구 마장로31번길 3-14	126.7086780699365	37.481075380789946
인천광역시 부평구 마장로31번길 3-37	126.70851250568184	37.4806208654286
인천광역시 부평구 마장로31번길 3-38	126.70784902406942	37.48028405248489
인천광역시 부평구 마장로31번길 3-55	126.70805736005154	37.48020527890665
인천광역시 부평구 마장로31번길 3-34	126.7079885152802	37.480464598526254
인천광역시 부평구 마장로31번길 3-26	126.70830442119217	37.480634767990054
인천광역시 부평구 마장로31번길 3-57	126.70817937893503	37.48022720448347
인천광역시 부평구 마장로31번길 3-63	126.70837813752856	37.480285359608764
인천광역시 부평구 마장로31번길 23-6	126.70797933646217	37.48166111174728
인천광역시 부평구 마장로31번길 31-9	126.70755090050726	37.48135371006222
인천광역시 부평구 마장로31번길 3-33	126.70863040884697	37.48053826368523
인천광역시 부평구 마장로31번길 3-75	126.7081383975793	37.48029918374506
인천광역시 부평구 마장로31번길 3-69	126.70822430799095	37.48030299995351
인천광역시 부평구 마장로31번길 3-35	126.70863942556518	37.48054549396882
인천광역시 부평구 마장로31번길 3-30	126.70845316892832	37.48076127596701
인천광역시 부평구 마장로36번길 4	126.7093287758774	37.48237803589902
인천광역시 부평구 마장로36번길 20-3		
인천광역시 부평구 백운로 49-14	126.70947508781408	37.484302943802255
인천광역시 부평구 백운로 37		
인천광역시 부평구 백운로 49	126.70994163808123	37.484116680967986
인천광역시 부평구 마장로36번길 38-5	126.70899914278553	37.48395880172356
인천광역시 부평구 백운로45번길 14	126.70931656645294	37.483818311870294
인천광역시 부평구 백운로45번길 6-6	126.70972493124364	37.48401884015242
인천광역시 부평구 마장로36번길 40	126.70899914278553	37.48395880172356
인천광역시 부평구 마장로36번길 37	126.70863419147405	37.48402268869998
인천광역시 부평구 마장로36번길 42	126.70887002459234	37.4840483584574
인천광역시 부평구 마장로 38	126.70930690357007	37.48218696885882
인천광역시 부평구 백운로 49-15		
인천광역시 부평구 마장로36번길 28-1		
인천광역시 부평구 마장로36번길 38-7	126.70914790652937	37.48406655404251
인천광역시 부평구 백운로45번길 6-5	126.70966157352338	37.48402949654143
인천광역시 부평구 백운로 41	126.7096406622706	37.48358975443455
인천광역시 부평구 마장로36번길 24		
인천광역시 부평구 마장로36번길 5	126.70908856829149	37.48251079355763
인천광역시 부평구 백운로 35-1	126.71127620262718	37.48525885265837
인천광역시 부평구 마장로36번길 28		
인천광역시 부평구 마장로36번길 2	126.70930204601348	37.482273453464586
인천광역시 부평구 마장로36번길 8	126.7093326840436	37.48253662252911
인천광역시 부평구 백운로45번길 2	126.70980675555718	37.483910920488285
인천광역시 부평구 백운로 45	126.7099061960626	37.483925580776734
인천광역시 부평구 마장로36번길 38	126.70905609260723	37.4838577346396
인천광역시 부평구 백운로 35	126.70954345453099	37.482998455797336
인천광역시 부평구 마장로36번길 6	126.70933755554502	37.48244653393714
인천광역시 부평구 경원대로1184번길 6	126.70412719402138	37.48370221690994
인천광역시 부평구 이규보로 131-2	126.70692728125142	37.483547014774054
인천광역시 부평구 마장로55번길 14	126.70716807265792	37.48326649807571
인천광역시 부평구 부흥북로5번길 13	126.72232999254048	37.50219536528121
인천광역시 부평구 길주남로6번길 11	126.72244460695084	37.504228297111325
인천광역시 부평구 부평대로 146-1	126.72189635982686	37.50446126835981
인천광역시 부평구 부흥북로15번길 13-1	126.72349276034521	37.50214763653909
인천광역시 부평구 주부토로22번길 29-6	126.72616671113394	37.49583242404602
인천광역시 부평구 대정로35번길 17-4	126.72610586834415	37.49639090549719
인천광역시 부평구 주부토로32번길 19-1	126.72624462851206	37.49803105415572
인천광역시 부평구 시장로 49-19	126.72624104380425	37.49529559786985
인천광역시 부평구 시장로 73	126.72854727186716	37.49672450604359
인천광역시 부평구 주부토로22번길 6-3	126.72490631734475	37.49662598332767
인천광역시 부평구 부흥로 308-4	126.72603626179453	37.49810985944582
인천광역시 부평구 대정로35번길 20	126.72600279329868	37.4961275733073
인천광역시 부평구 대정로35번길 25-4	126.7261507724937	37.49648110999534
인천광역시 부평구 부흥로316번길 38-3	126.72662114531825	37.49649661548892
인천광역시 부평구 부흥로 324	126.7276647974875	37.49808479282759
인천광역시 부평구 주부토로22번길 29-3	126.72614776260365	37.49606664117664
인천광역시 부평구 부흥로328번길 17	126.7282285486411	37.49730041576474
인천광역시 부평구 주부토로32번길 19-2	126.72633965966867	37.498020462291
인천광역시 부평구 시장로71번길 30	126.72709407442964	37.49705272738172
인천광역시 부평구 주부토로22번길 23	126.72579911305834	37.496163140889706
인천광역시 부평구 부흥로328번길 21	126.728219932916	37.4971814634295
인천광역시 부평구 주부토로22번길 33	126.72614894700605	37.49574228246076
인천광역시 부평구 시장로51번길 25	126.72610951421117	37.495392601450675
인천광역시 부평구 부흥로316번길 19-10	126.72738762091285	37.497183149705094
인천광역시 부평구 부흥로316번길 19-12	126.72750073119488	37.497176202637014
인천광역시 부평구 대정로 49	126.72606525577659	37.495125801602654
인천광역시 부평구 시장로51번길 17	126.72637622848148	37.49543646770275
인천광역시 부평구 주부토로22번길 6	126.72499207557405	37.496676639215146
인천광역시 부평구 시장로 49-17	126.72622321392959	37.49522347621858
인천광역시 부평구 시장로79번길 31	126.72755353202639	37.49758357816531
인천광역시 부평구 주부토로22번길 29-9	126.72627427019204	37.496106578544435
인천광역시 부평구 시장로 75	126.72872764475495	37.49687989305161
인천광역시 부평구 시장로51번길 3	126.72698768172047	37.495214433310394
인천광역시 부평구 부흥로 310-1	126.72632587898742	37.49807809460602
인천광역시 부평구 대정로35번길 24	126.72621972747918	37.49617853247637
인천광역시 부평구 부흥로316번길 38-9	126.7262364656237	37.49654978491018
인천광역시 부평구 주부토로22번길 31	126.72608076878261	37.49583222480549
인천광역시 부평구 부흥로316번길 38-5	126.72643113950693	37.49650338367391
인천광역시 부평구 대정로35번길 22	126.72608398891347	37.49618902987253
인천광역시 부평구 부흥로304번길 3	126.72578295033487	37.49810927172119
인천광역시 부평구 시장로51번길 19	126.72629478353464	37.49544348706832
인천광역시 부평구 주부토로22번길 8	126.72504199079043	37.49663350721402
인천광역시 부평구 부흥로328번길 13	126.72828208477698	37.49750596779648
인천광역시 부평구 부흥로 312-1	126.72653410074793	37.49803893263319
인천광역시 부평구 주부토로22번길 10-6	126.72491578702957	37.496510676875104
인천광역시 부평구 주부토로22번길 25	126.72588084863715	37.49607683418853
인천광역시 부평구 시장로51번길 20	126.72626229200176	37.49567046482284
인천광역시 부평구 주부토로22번길 10-7	126.72499292139065	37.49644598417636
인천광역시 부평구 시장로 49-15	126.72634062104243	37.49527780849507
인천광역시 부평구 대정로35번길 7	126.72522421803839	37.49628073765236
인천광역시 부평구 시장로 49-7	126.72673907397193	37.49516700630438
인천광역시 부평구 주부토로22번길 22	126.72556404645505	37.496122950875744
인천광역시 부평구 대정로35번길 21	126.72604292372367	37.496286243082366
인천광역시 부평구 부흥로316번길 19-5	126.72715134389814	37.49747452947904
인천광역시 부평구 주부토로22번길 10-4	126.72496534531528	37.49656485249976
인천광역시 부평구 주부토로22번길 29-8	126.72623912310789	37.49582177982162
인천광역시 부평구 부흥로304번길 26	126.72543350166539	37.49718583218043
인천광역시 부평구 부흥로316번길 42	126.72665777851105	37.49637416371397
인천광역시 부평구 대정로35번길 2	126.72516636595965	37.49602111392565
인천광역시 부평구 시장로 65	126.7279878814493	37.49630875750607
인천광역시 부평구 대정로 23	126.72430299221543	37.49709309888421
인천광역시 부평구 대정로 21	126.72428020317554	37.49713989789778
인천광역시 부평구 대정로 24-1	126.72401051255417	37.49667435015465
인천광역시 부평구 주부토로 1	126.72292164134733	37.49633302383547
인천광역시 부평구 대정로 9	126.72352183912797	37.49794182084112
인천광역시 부평구 길주남로79번길 38	126.73070797002057	37.505952121128175
인천광역시 부평구 길주남로73번길 10	126.73004726607358	37.50475408148742
인천광역시 부평구 부평대로 164	126.72161925781322	37.50598871598137
인천광역시 부평구 부평대로 158	126.72175686058823	37.50548087478889
인천광역시 부평구 신트리로8번길 18	126.7223364355145	37.50534168214882
인천광역시 부평구 부평대로 156-1	126.72177978751354	37.50539803655888
인천광역시 부평구 부평문화로79번길 18-1	126.72491202818968	37.49506906163814
인천광역시 부평구 부평문화로65번길 39	126.72318121271695	37.49586150627338
인천광역시 부평구 부평대로36번길 32	126.72477790496104	37.49463987125427
인천광역시 부평구 부평문화로79번길 4	126.72514530189972	37.494363217286896
인천광역시 부평구 부평대로40번길 16	126.72382198167102	37.49505210232041
인천광역시 부평구 부평문화로65번길 20	126.7235735359035	37.49496142083506
인천광역시 부평구 부평대로38번길 20	126.72408070760497	37.49480763374578
인천광역시 부평구 부평대로32번길 33	126.72483251403794	37.49454989803951
인천광역시 부평구 대정로36번길 21-1	126.72390256402116	37.495279343716305
인천광역시 부평구 부평문화로79번길 4-1	126.72523995887246	37.494453537900654
인천광역시 부평구 부평대로40번길 12	126.72355508431725	37.49505868610689
인천광역시 부평구 대정로36번길 4	126.72463313352272	37.49587931557595
인천광역시 부평구 주부토로 12-1		
인천광역시 부평구 부평대로32번길 22	126.7242136302764	37.4943322138913
인천광역시 부평구 부평대로36번길 27	126.72452869162741	37.494758222962204
인천광역시 부평구 부평대로32번길 14	126.7237931328439	37.49428798331215
인천광역시 부평구 부평대로32번길 32	126.72472904913593	37.494394684272
인천광역시 부평구 부평대로36번길 12-1	126.72371085249964	37.49452205201454
인천광역시 부평구 부평대로36번길 11	126.72368318217542	37.494666147972396
인천광역시 부평구 부평문화로71번길 20	126.72430587495533	37.495078460677696
인천광역시 부평구 부평대로36번길 25	126.72438853814458	37.49473987598749
인천광역시 부평구 부평대로40번길 7	126.72325154888517	37.495187720028056
인천광역시 부평구 부평문화로65번길 29	126.72335961481868	37.495321321741564
인천광역시 부평구 부평대로36번길 30	126.72464226161264	37.494625139104414
인천광역시 부평구 부평대로38번길 25	126.7244147371952	37.49499582229428
인천광역시 부평구 부평대로36번길 18	126.72397307882761	37.4945551011446
인천광역시 부평구 부평대로32번길 28-1	126.72462053216881	37.49438361931789
인천광역시 부평구 부평문화로65번길 37	126.72328585989702	37.49569596669763
